,genes_name,genes_id,genes_href
2682,insCD1,G0-10541,https://biocyc.org/gene?orgid=ECOLI&id=G0-10541
2683,insC4,G7481,https://biocyc.org/gene?orgid=ECOLI&id=G7481
2684,insE1,G6168,https://biocyc.org/gene?orgid=ECOLI&id=G6168
2685,pdeG,G6608,https://biocyc.org/gene?orgid=ECOLI&id=G6608
2686,shoB,G0-10634,https://biocyc.org/gene?orgid=ECOLI&id=G0-10634
2687,insE4,G6534,https://biocyc.org/gene?orgid=ECOLI&id=G6534
2688,insC1,G6212,https://biocyc.org/gene?orgid=ECOLI&id=G6212
2689,bamB,G7320,https://biocyc.org/gene?orgid=ECOLI&id=G7320
2690,ibsC,G0-10631,https://biocyc.org/gene?orgid=ECOLI&id=G0-10631
2691,paoB,G6156,https://biocyc.org/gene?orgid=ECOLI&id=G6156
2692,insL3,G7255,https://biocyc.org/gene?orgid=ECOLI&id=G7255
2693,rhtC,EG11468,https://biocyc.org/gene?orgid=ECOLI&id=EG11468
2694,ghoT,G0-10472,https://biocyc.org/gene?orgid=ECOLI&id=G0-10472
2695,insI3,G7905,https://biocyc.org/gene?orgid=ECOLI&id=G7905
2696,rpnA,EG11750,https://biocyc.org/gene?orgid=ECOLI&id=EG11750
2697,ybeX,G6361,https://biocyc.org/gene?orgid=ECOLI&id=G6361
2698,yhdJ,EG11498,https://biocyc.org/gene?orgid=ECOLI&id=EG11498
2699,insCD6,G0-10546,https://biocyc.org/gene?orgid=ECOLI&id=G0-10546
2700,ycaQ,G6471,https://biocyc.org/gene?orgid=ECOLI&id=G6471
2701,sstT,EG12732,https://biocyc.org/gene?orgid=ECOLI&id=EG12732
2702,yodE,G0-17026,https://biocyc.org/gene?orgid=ECOLI&id=G0-17026
2703,insCD3,G0-10543,https://biocyc.org/gene?orgid=ECOLI&id=G0-10543
2704,gspF,G7705,https://biocyc.org/gene?orgid=ECOLI&id=G7705
2705,ibsB,G0-10632,https://biocyc.org/gene?orgid=ECOLI&id=G0-10632
2706,ftsB,G7424,https://biocyc.org/gene?orgid=ECOLI&id=G7424
2707,dtd,EG11852,https://biocyc.org/gene?orgid=ECOLI&id=EG11852
2708,tdcC,EG10991,https://biocyc.org/gene?orgid=ECOLI&id=EG10991
2709,ibsE,G0-10629,https://biocyc.org/gene?orgid=ECOLI&id=G0-10629
2710,nlpD,EG12111,https://biocyc.org/gene?orgid=ECOLI&id=EG12111
2711,insCD4,G0-10544,https://biocyc.org/gene?orgid=ECOLI&id=G0-10544
2712,ampE,EG10042,https://biocyc.org/gene?orgid=ECOLI&id=EG10042
2713,umpG,EG11817,https://biocyc.org/gene?orgid=ECOLI&id=EG11817
2714,zapB,EG11878,https://biocyc.org/gene?orgid=ECOLI&id=EG11878
2715,insH8,G7150,https://biocyc.org/gene?orgid=ECOLI&id=G7150
2716,ybeZ,G6363,https://biocyc.org/gene?orgid=ECOLI&id=G6363
2717,lsrK,G6798,https://biocyc.org/gene?orgid=ECOLI&id=G6798
2718,prlF,EG10955,https://biocyc.org/gene?orgid=ECOLI&id=EG10955
2719,insB9,G0-16637,https://biocyc.org/gene?orgid=ECOLI&id=G0-16637
2720,eptC,EG11914,https://biocyc.org/gene?orgid=ECOLI&id=EG11914
2721,ibsA,G0-10633,https://biocyc.org/gene?orgid=ECOLI&id=G0-10633
2722,ftsX,EG10345,https://biocyc.org/gene?orgid=ECOLI&id=EG10345
2723,insF4,G6533,https://biocyc.org/gene?orgid=ECOLI&id=G6533
2724,insD1,G6213,https://biocyc.org/gene?orgid=ECOLI&id=G6213
2725,ibsD,G0-10630,https://biocyc.org/gene?orgid=ECOLI&id=G0-10630
2726,zapC,G6486,https://biocyc.org/gene?orgid=ECOLI&id=G6486
2727,insH9,G7548,https://biocyc.org/gene?orgid=ECOLI&id=G7548
2728,waaL,EG11424,https://biocyc.org/gene?orgid=ECOLI&id=EG11424
2729,tomB,EG12429,https://biocyc.org/gene?orgid=ECOLI&id=EG12429
2730,ftsP,EG11376,https://biocyc.org/gene?orgid=ECOLI&id=EG11376
2731,insA3,G6146,https://biocyc.org/gene?orgid=ECOLI&id=G6146
2732,yaiL,G6207,https://biocyc.org/gene?orgid=ECOLI&id=G6207
2733,ygfX,G7509,https://biocyc.org/gene?orgid=ECOLI&id=G7509
2734,zapE,G7680,https://biocyc.org/gene?orgid=ECOLI&id=G7680
2735,insEF5,G0-10528,https://biocyc.org/gene?orgid=ECOLI&id=G0-10528
2736,yohD,EG12017,https://biocyc.org/gene?orgid=ECOLI&id=EG12017
2737,gltJ,EG12661,https://biocyc.org/gene?orgid=ECOLI&id=EG12661
2738,nlpI,EG12371,https://biocyc.org/gene?orgid=ECOLI&id=EG12371
2739,insAB6,G0-10540,https://biocyc.org/gene?orgid=ECOLI&id=G0-10540
2740,insL1,G6083,https://biocyc.org/gene?orgid=ECOLI&id=G6083
2741,insE3,G6296,https://biocyc.org/gene?orgid=ECOLI&id=G6296
2742,yihA,EG11203,https://biocyc.org/gene?orgid=ECOLI&id=EG11203
2743,insI2,G6725,https://biocyc.org/gene?orgid=ECOLI&id=G6725
2744,yeeA,EG11891,https://biocyc.org/gene?orgid=ECOLI&id=EG11891
2745,gltK,EG12662,https://biocyc.org/gene?orgid=ECOLI&id=EG12662
2746,minE,EG10598,https://biocyc.org/gene?orgid=ECOLI&id=EG10598
2747,insC6,G7894,https://biocyc.org/gene?orgid=ECOLI&id=G7894
2748,gltP,EG10405,https://biocyc.org/gene?orgid=ECOLI&id=EG10405
2749,ytjE,G0-17098,https://biocyc.org/gene?orgid=ECOLI&id=G0-17098
2750,ftsL,EG11086,https://biocyc.org/gene?orgid=ECOLI&id=EG11086
2751,insH10,G7672,https://biocyc.org/gene?orgid=ECOLI&id=G7672
2752,insEF4,G0-10531,https://biocyc.org/gene?orgid=ECOLI&id=G0-10531
2753,hofC,EG11798,https://biocyc.org/gene?orgid=ECOLI&id=EG11798
2754,drpB,G7051,https://biocyc.org/gene?orgid=ECOLI&id=G7051
2755,insH7,G7092,https://biocyc.org/gene?orgid=ECOLI&id=G7092
2756,rayT,G6112,https://biocyc.org/gene?orgid=ECOLI&id=G6112
2757,gltS,EG10406,https://biocyc.org/gene?orgid=ECOLI&id=EG10406
2758,ymfM,G6592,https://biocyc.org/gene?orgid=ECOLI&id=G6592
2759,insH6,G7074,https://biocyc.org/gene?orgid=ECOLI&id=G7074
2760,insH11,G7769,https://biocyc.org/gene?orgid=ECOLI&id=G7769
2761,yhbX,G7655,https://biocyc.org/gene?orgid=ECOLI&id=G7655
2762,ftsN,EG11529,https://biocyc.org/gene?orgid=ECOLI&id=EG11529
2763,insB2,G6138,https://biocyc.org/gene?orgid=ECOLI&id=G6138
2764,naRNA6,G0-16699,https://biocyc.org/gene?orgid=ECOLI&id=G0-16699
2765,cbpA,EG12193,https://biocyc.org/gene?orgid=ECOLI&id=EG12193
2766,ftsQ,EG10342,https://biocyc.org/gene?orgid=ECOLI&id=EG10342
2767,insAB2,G0-10537,https://biocyc.org/gene?orgid=ECOLI&id=G0-10537
2768,yhaH,G7617,https://biocyc.org/gene?orgid=ECOLI&id=G7617
2769,dps,EG11415,https://biocyc.org/gene?orgid=ECOLI&id=EG11415
2770,ymgF,G0-10261,https://biocyc.org/gene?orgid=ECOLI&id=G0-10261
2771,yagH,G6143,https://biocyc.org/gene?orgid=ECOLI&id=G6143
2772,galK,EG10363,https://biocyc.org/gene?orgid=ECOLI&id=EG10363
2773,tpr,EG11016,https://biocyc.org/gene?orgid=ECOLI&id=EG11016
2774,mrdB,EG10607,https://biocyc.org/gene?orgid=ECOLI&id=EG10607
2775,galT,EG10366,https://biocyc.org/gene?orgid=ECOLI&id=EG10366
2776,yedA,EG11141,https://biocyc.org/gene?orgid=ECOLI&id=EG11141
2777,yejK,EG12048,https://biocyc.org/gene?orgid=ECOLI&id=EG12048
2778,ftsA,EG10339,https://biocyc.org/gene?orgid=ECOLI&id=EG10339
2779,fimA,EG10308,https://biocyc.org/gene?orgid=ECOLI&id=EG10308
2780,macA,G6461,https://biocyc.org/gene?orgid=ECOLI&id=G6461
2781,micL,G0-16601,https://biocyc.org/gene?orgid=ECOLI&id=G0-16601
2782,ytfB,G7864,https://biocyc.org/gene?orgid=ECOLI&id=G7864
2783,yadM,EG12327,https://biocyc.org/gene?orgid=ECOLI&id=EG12327
2784,yfcR,G7206,https://biocyc.org/gene?orgid=ECOLI&id=G7206
2785,ydgC,G6863,https://biocyc.org/gene?orgid=ECOLI&id=G6863
2786,matP,EG12855,https://biocyc.org/gene?orgid=ECOLI&id=EG12855
2787,fimD,EG10311,https://biocyc.org/gene?orgid=ECOLI&id=EG10311
2788,yraK,G7640,https://biocyc.org/gene?orgid=ECOLI&id=G7640
2789,mdtE,EG12240,https://biocyc.org/gene?orgid=ECOLI&id=EG12240
2790,dedD,EG10218,https://biocyc.org/gene?orgid=ECOLI&id=EG10218
2791,ycbU,G6484,https://biocyc.org/gene?orgid=ECOLI&id=G6484
2792,yqiK,G7589,https://biocyc.org/gene?orgid=ECOLI&id=G7589
2793,cusB,G6322,https://biocyc.org/gene?orgid=ECOLI&id=G6322
2794,dolP,G7644,https://biocyc.org/gene?orgid=ECOLI&id=G7644
2795,ydeR,G6793,https://biocyc.org/gene?orgid=ECOLI&id=G6793
2796,yadK,EG12325,https://biocyc.org/gene?orgid=ECOLI&id=EG12325
2797,insJK,G0-10624,https://biocyc.org/gene?orgid=ECOLI&id=G0-10624
2798,envC,EG12297,https://biocyc.org/gene?orgid=ECOLI&id=EG12297
2799,yfcQ,G7205,https://biocyc.org/gene?orgid=ECOLI&id=G7205
2800,ybgD,EG12359,https://biocyc.org/gene?orgid=ECOLI&id=EG12359
2801,arnF,G7171,https://biocyc.org/gene?orgid=ECOLI&id=G7171
2802,damX,EG11183,https://biocyc.org/gene?orgid=ECOLI&id=EG11183
2803,yraH,G7637,https://biocyc.org/gene?orgid=ECOLI&id=G7637
2804,mtlA,EG10615,https://biocyc.org/gene?orgid=ECOLI&id=EG10615
2805,hemW,G7531,https://biocyc.org/gene?orgid=ECOLI&id=G7531
2806,minC,EG10596,https://biocyc.org/gene?orgid=ECOLI&id=EG10596
2807,xylE,EG11076,https://biocyc.org/gene?orgid=ECOLI&id=EG11076
2808,yhhQ,EG12217,https://biocyc.org/gene?orgid=ECOLI&id=EG12217
2809,sfmH,G6293,https://biocyc.org/gene?orgid=ECOLI&id=G6293
2810,zipA,G7258,https://biocyc.org/gene?orgid=ECOLI&id=G7258
2811,ybcI,EG12708,https://biocyc.org/gene?orgid=ECOLI&id=EG12708
2812,valZ,G6389,https://biocyc.org/gene?orgid=ECOLI&id=G6389
2813,tldE,EG10741,https://biocyc.org/gene?orgid=ECOLI&id=EG10741
2814,ftsZ,EG10347,https://biocyc.org/gene?orgid=ECOLI&id=EG10347
2815,yghQ,G7549,https://biocyc.org/gene?orgid=ECOLI&id=G7549
2816,serX,EG30097,https://biocyc.org/gene?orgid=ECOLI&id=EG30097
2817,ppiD,G6242,https://biocyc.org/gene?orgid=ECOLI&id=G6242
2818,digH,G6785,https://biocyc.org/gene?orgid=ECOLI&id=G6785
2819,rpnC,EG11748,https://biocyc.org/gene?orgid=ECOLI&id=EG11748
2820,lysW,EG30057,https://biocyc.org/gene?orgid=ECOLI&id=EG30057
2821,slyD,EG11663,https://biocyc.org/gene?orgid=ECOLI&id=EG11663
2822,ftsW,EG10344,https://biocyc.org/gene?orgid=ECOLI&id=EG10344
2823,bamA,G6093,https://biocyc.org/gene?orgid=ECOLI&id=G6093
2824,glyY,EG30041,https://biocyc.org/gene?orgid=ECOLI&id=EG30041
2825,dnaK,EG10241,https://biocyc.org/gene?orgid=ECOLI&id=EG10241
2826,mukB,EG10618,https://biocyc.org/gene?orgid=ECOLI&id=EG10618
2827,yiaW,EG12291,https://biocyc.org/gene?orgid=ECOLI&id=EG12291
2828,aspT,EG30023,https://biocyc.org/gene?orgid=ECOLI&id=EG30023
2829,spy,G6939,https://biocyc.org/gene?orgid=ECOLI&id=G6939
2830,ftsE,EG10340,https://biocyc.org/gene?orgid=ECOLI&id=EG10340
2831,ydeA,EG11636,https://biocyc.org/gene?orgid=ECOLI&id=EG11636
2832,cmoM,EG12167,https://biocyc.org/gene?orgid=ECOLI&id=EG12167
2833,paoD,G6154,https://biocyc.org/gene?orgid=ECOLI&id=G6154
2834,zapA,EG12878,https://biocyc.org/gene?orgid=ECOLI&id=EG12878
2835,rpnB,G7197,https://biocyc.org/gene?orgid=ECOLI&id=G7197
2836,valX,EG30113,https://biocyc.org/gene?orgid=ECOLI&id=EG30113
2837,msrA,EG11433,https://biocyc.org/gene?orgid=ECOLI&id=EG11433
2838,zapD,EG12313,https://biocyc.org/gene?orgid=ECOLI&id=EG12313
2839,yjjB,EG11215,https://biocyc.org/gene?orgid=ECOLI&id=EG11215
2840,serU,EG30094,https://biocyc.org/gene?orgid=ECOLI&id=EG30094
2841,groL,EG10599,https://biocyc.org/gene?orgid=ECOLI&id=EG10599
2842,slmA,EG11191,https://biocyc.org/gene?orgid=ECOLI&id=EG11191
2843,fklB,G7865,https://biocyc.org/gene?orgid=ECOLI&id=G7865
2844,leuZ,EG30054,https://biocyc.org/gene?orgid=ECOLI&id=EG30054
2845,yeiR,EG12104,https://biocyc.org/gene?orgid=ECOLI&id=EG12104
2846,minD,EG10597,https://biocyc.org/gene?orgid=ECOLI&id=EG10597
2847,mdtA,G7113,https://biocyc.org/gene?orgid=ECOLI&id=G7113
2848,glyV,EG30038,https://biocyc.org/gene?orgid=ECOLI&id=EG30038
2849,ycdY,G6541,https://biocyc.org/gene?orgid=ECOLI&id=G6541
2850,rspA,G6839,https://biocyc.org/gene?orgid=ECOLI&id=G6839
2851,araH,EG10059,https://biocyc.org/gene?orgid=ECOLI&id=EG10059
2852,asnT,EG30020,https://biocyc.org/gene?orgid=ECOLI&id=EG30020
2853,ycbF,EG12397,https://biocyc.org/gene?orgid=ECOLI&id=EG12397
2854,cstA,EG10167,https://biocyc.org/gene?orgid=ECOLI&id=EG10167
2855,cusC,G6320,https://biocyc.org/gene?orgid=ECOLI&id=G6320
2856,mnmE,EG10997,https://biocyc.org/gene?orgid=ECOLI&id=EG10997
2857,yehC,EG11989,https://biocyc.org/gene?orgid=ECOLI&id=EG11989
2858,slp,EG11890,https://biocyc.org/gene?orgid=ECOLI&id=EG11890
2859,hslO,G7744,https://biocyc.org/gene?orgid=ECOLI&id=G7744
2860,cysT,G7991,https://biocyc.org/gene?orgid=ECOLI&id=G7991
2861,yjbQ,EG11935,https://biocyc.org/gene?orgid=ECOLI&id=EG11935
2862,ytfK,G7872,https://biocyc.org/gene?orgid=ECOLI&id=G7872
2863,yfjD,EG12442,https://biocyc.org/gene?orgid=ECOLI&id=EG12442
2864,valU,EG30110,https://biocyc.org/gene?orgid=ECOLI&id=EG30110
2865,hscC,G6357,https://biocyc.org/gene?orgid=ECOLI&id=G6357
2866,mazG,EG10572,https://biocyc.org/gene?orgid=ECOLI&id=EG10572
2867,fimF,EG10313,https://biocyc.org/gene?orgid=ECOLI&id=EG10313
2868,proM,EG30068,https://biocyc.org/gene?orgid=ECOLI&id=EG30068
2869,iscX,EG12311,https://biocyc.org/gene?orgid=ECOLI&id=EG12311
2870,mgtS,G0-8892,https://biocyc.org/gene?orgid=ECOLI&id=G0-8892
2871,yjjP,G7946,https://biocyc.org/gene?orgid=ECOLI&id=G7946
2872,leuV,EG30051,https://biocyc.org/gene?orgid=ECOLI&id=EG30051
2873,tig,EG11003,https://biocyc.org/gene?orgid=ECOLI&id=EG11003
2874,sspB,EG10978,https://biocyc.org/gene?orgid=ECOLI&id=EG10978
2875,htpG,EG10461,https://biocyc.org/gene?orgid=ECOLI&id=EG10461
2876,gltW,EG30035,https://biocyc.org/gene?orgid=ECOLI&id=EG30035
2877,yieE,EG11722,https://biocyc.org/gene?orgid=ECOLI&id=EG11722
2878,rspB,G6838,https://biocyc.org/gene?orgid=ECOLI&id=G6838
2879,ycbV,G6485,https://biocyc.org/gene?orgid=ECOLI&id=G6485
2880,argX,EG30017,https://biocyc.org/gene?orgid=ECOLI&id=EG30017
2881,yiaA,EG11186,https://biocyc.org/gene?orgid=ECOLI&id=EG11186
2882,yqiH,G7586,https://biocyc.org/gene?orgid=ECOLI&id=G7586
2883,yfcP,G7204,https://biocyc.org/gene?orgid=ECOLI&id=G7204
2884,trhP,G7118,https://biocyc.org/gene?orgid=ECOLI&id=G7118
2885,fimI,EG11974,https://biocyc.org/gene?orgid=ECOLI&id=EG11974
2886,dsbG,G6333,https://biocyc.org/gene?orgid=ECOLI&id=G6333
2887,elfA,G6480,https://biocyc.org/gene?orgid=ECOLI&id=G6480
2888,tyrU,EG30107,https://biocyc.org/gene?orgid=ECOLI&id=EG30107
2889,ompA,EG10669,https://biocyc.org/gene?orgid=ECOLI&id=EG10669
2890,ppiA,EG10757,https://biocyc.org/gene?orgid=ECOLI&id=EG10757
2891,sfmF,EG12388,https://biocyc.org/gene?orgid=ECOLI&id=EG12388
2892,pheV,EG30065,https://biocyc.org/gene?orgid=ECOLI&id=EG30065
2893,yjgN,G7887,https://biocyc.org/gene?orgid=ECOLI&id=G7887
2894,fimC,EG10310,https://biocyc.org/gene?orgid=ECOLI&id=EG10310
2895,yfcV,G7210,https://biocyc.org/gene?orgid=ECOLI&id=G7210
2896,leuQ,EG30048,https://biocyc.org/gene?orgid=ECOLI&id=EG30048
2897,opgE,G6418,https://biocyc.org/gene?orgid=ECOLI&id=G6418
2898,cnoX,G6268,https://biocyc.org/gene?orgid=ECOLI&id=G6268
2899,yadN,EG12328,https://biocyc.org/gene?orgid=ECOLI&id=EG12328
2900,gltT,EG30032,https://biocyc.org/gene?orgid=ECOLI&id=EG30032
2901,cpsB,EG10161,https://biocyc.org/gene?orgid=ECOLI&id=EG10161
2902,hchA,G7055,https://biocyc.org/gene?orgid=ECOLI&id=G7055
2903,araE,EG10056,https://biocyc.org/gene?orgid=ECOLI&id=EG10056
2904,argU,EG30014,https://biocyc.org/gene?orgid=ECOLI&id=EG30014
2905,qmcA,G6265,https://biocyc.org/gene?orgid=ECOLI&id=G6265
2906,ecpE,G6160,https://biocyc.org/gene?orgid=ECOLI&id=G6160
2907,ppdD,EG12107,https://biocyc.org/gene?orgid=ECOLI&id=EG12107
2908,cmoA,G7020,https://biocyc.org/gene?orgid=ECOLI&id=G7020
2909,ybfD,EG11524,https://biocyc.org/gene?orgid=ECOLI&id=EG11524
2910,hscA,EG12130,https://biocyc.org/gene?orgid=ECOLI&id=EG12130
2911,yehA,EG11987,https://biocyc.org/gene?orgid=ECOLI&id=EG11987
2912,thrW,EG30104,https://biocyc.org/gene?orgid=ECOLI&id=EG30104
2913,yhaI,G7618,https://biocyc.org/gene?orgid=ECOLI&id=G7618
2914,groS,EG10600,https://biocyc.org/gene?orgid=ECOLI&id=EG10600
2915,ecpA,G6164,https://biocyc.org/gene?orgid=ECOLI&id=G6164
2916,metY,EG30061,https://biocyc.org/gene?orgid=ECOLI&id=EG30061
2917,elfG,G6483,https://biocyc.org/gene?orgid=ECOLI&id=G6483
2918,ytfE,G7866,https://biocyc.org/gene?orgid=ECOLI&id=G7866
2919,ppdB,EG11156,https://biocyc.org/gene?orgid=ECOLI&id=EG11156
2920,ileV,EG30045,https://biocyc.org/gene?orgid=ECOLI&id=EG30045
2921,bamD,G7352,https://biocyc.org/gene?orgid=ECOLI&id=G7352
2922,yajL,G198,https://biocyc.org/gene?orgid=ECOLI&id=G198
2923,citT,G6338,https://biocyc.org/gene?orgid=ECOLI&id=G6338
2924,glnV,EG30029,https://biocyc.org/gene?orgid=ECOLI&id=EG30029
2925,yhhW,G7756,https://biocyc.org/gene?orgid=ECOLI&id=G7756
2926,dsbA,EG11297,https://biocyc.org/gene?orgid=ECOLI&id=EG11297
2927,uhpT,EG11054,https://biocyc.org/gene?orgid=ECOLI&id=EG11054
2928,alaW,EG30011,https://biocyc.org/gene?orgid=ECOLI&id=EG30011
2929,mntP,G6999,https://biocyc.org/gene?orgid=ECOLI&id=G6999
2930,aslB,EG10090,https://biocyc.org/gene?orgid=ECOLI&id=EG10090
2931,yphA,G7337,https://biocyc.org/gene?orgid=ECOLI&id=G7337
2932,lysY,G6390,https://biocyc.org/gene?orgid=ECOLI&id=G6390
2933,eptA,EG11613,https://biocyc.org/gene?orgid=ECOLI&id=EG11613
2934,ybgP,G6386,https://biocyc.org/gene?orgid=ECOLI&id=G6386
2935,yddB,EG11743,https://biocyc.org/gene?orgid=ECOLI&id=EG11743
2936,thrT,EG30101,https://biocyc.org/gene?orgid=ECOLI&id=EG30101
2937,gfcA,G6508,https://biocyc.org/gene?orgid=ECOLI&id=G6508
2938,ppiC,EG12352,https://biocyc.org/gene?orgid=ECOLI&id=EG12352
2939,glpG,EG10397,https://biocyc.org/gene?orgid=ECOLI&id=EG10397
2940,metT,EG30058,https://biocyc.org/gene?orgid=ECOLI&id=EG30058
2941,lolB,EG11293,https://biocyc.org/gene?orgid=ECOLI&id=EG11293
2942,dsbC,EG11070,https://biocyc.org/gene?orgid=ECOLI&id=EG11070
2943,yhbQ,G7649,https://biocyc.org/gene?orgid=ECOLI&id=G7649
2944,hisR,EG30042,https://biocyc.org/gene?orgid=ECOLI&id=EG30042
2945,ybhM,G6404,https://biocyc.org/gene?orgid=ECOLI&id=G6404
2946,yraI,G7638,https://biocyc.org/gene?orgid=ECOLI&id=G7638
2947,radD,EG12045,https://biocyc.org/gene?orgid=ECOLI&id=EG12045
2948,aspU,EG30024,https://biocyc.org/gene?orgid=ECOLI&id=EG30024
2949,ppiB,EG10758,https://biocyc.org/gene?orgid=ECOLI&id=EG10758
2950,djlB,G6353,https://biocyc.org/gene?orgid=ECOLI&id=G6353
2951,yedK,EG11662,https://biocyc.org/gene?orgid=ECOLI&id=EG11662
2952,alaT,EG30008,https://biocyc.org/gene?orgid=ECOLI&id=EG30008
2953,torD,EG12195,https://biocyc.org/gene?orgid=ECOLI&id=EG12195
2954,yehD,EG11990,https://biocyc.org/gene?orgid=ECOLI&id=EG11990
2955,rclC,G6171,https://biocyc.org/gene?orgid=ECOLI&id=G6171
2956,valY,EG30114,https://biocyc.org/gene?orgid=ECOLI&id=EG30114
2957,yhbS,G7650,https://biocyc.org/gene?orgid=ECOLI&id=G7650
2958,crcB,EG12209,https://biocyc.org/gene?orgid=ECOLI&id=EG12209
2959,yfhM,G7323,https://biocyc.org/gene?orgid=ECOLI&id=G7323
2960,serV,EG30095,https://biocyc.org/gene?orgid=ECOLI&id=EG30095
2961,grpE,EG10416,https://biocyc.org/gene?orgid=ECOLI&id=EG10416
2962,yadC,EG11678,https://biocyc.org/gene?orgid=ECOLI&id=EG11678
2963,sfmC,G6291,https://biocyc.org/gene?orgid=ECOLI&id=G6291
2964,lysT,EG30055,https://biocyc.org/gene?orgid=ECOLI&id=EG30055
2965,focA,EG11258,https://biocyc.org/gene?orgid=ECOLI&id=EG11258
2966,sfmA,G6290,https://biocyc.org/gene?orgid=ECOLI&id=G6290
2967,pliG,G6615,https://biocyc.org/gene?orgid=ECOLI&id=G6615
2968,glyW,EG30039,https://biocyc.org/gene?orgid=ECOLI&id=EG30039
2969,hybE,EG11803,https://biocyc.org/gene?orgid=ECOLI&id=EG11803
2970,fimG,EG10314,https://biocyc.org/gene?orgid=ECOLI&id=EG10314
2971,rclB,G6173,https://biocyc.org/gene?orgid=ECOLI&id=G6173
2972,asnU,EG30021,https://biocyc.org/gene?orgid=ECOLI&id=EG30021
2973,yhaB,EG11173,https://biocyc.org/gene?orgid=ECOLI&id=EG11173
2974,pcm,EG10689,https://biocyc.org/gene?orgid=ECOLI&id=EG10689
2975,iroK,G0-10716,https://biocyc.org/gene?orgid=ECOLI&id=G0-10716
2976,trhO,EG11116,https://biocyc.org/gene?orgid=ECOLI&id=EG11116
2977,yfcS,G7207,https://biocyc.org/gene?orgid=ECOLI&id=G7207
2978,ygiL,EG12363,https://biocyc.org/gene?orgid=ECOLI&id=EG12363
2979,yqhD,G7564,https://biocyc.org/gene?orgid=ECOLI&id=G7564
2980,valV,EG30111,https://biocyc.org/gene?orgid=ECOLI&id=EG30111
2981,manX,EG10567,https://biocyc.org/gene?orgid=ECOLI&id=EG10567
2982,ecpB,G6163,https://biocyc.org/gene?orgid=ECOLI&id=G6163
2983,ygaP,G7398,https://biocyc.org/gene?orgid=ECOLI&id=G7398
2984,selC,EG30092,https://biocyc.org/gene?orgid=ECOLI&id=EG30092
2985,yfcC,G7190,https://biocyc.org/gene?orgid=ECOLI&id=G7190
2986,djlA,EG11570,https://biocyc.org/gene?orgid=ECOLI&id=EG11570
2987,zraP,EG11918,https://biocyc.org/gene?orgid=ECOLI&id=EG11918
2988,leuW,EG30052,https://biocyc.org/gene?orgid=ECOLI&id=EG30052
2989,yghD,G7535,https://biocyc.org/gene?orgid=ECOLI&id=G7535
2990,dnaJ,EG10240,https://biocyc.org/gene?orgid=ECOLI&id=EG10240
2991,rclA,G6174,https://biocyc.org/gene?orgid=ECOLI&id=G6174
2992,glyT,EG30036,https://biocyc.org/gene?orgid=ECOLI&id=EG30036
2993,yeaL,G6975,https://biocyc.org/gene?orgid=ECOLI&id=G6975
2994,ydeM,G6787,https://biocyc.org/gene?orgid=ECOLI&id=G6787
2995,insA6,G7761,https://biocyc.org/gene?orgid=ECOLI&id=G7761
2996,argY,EG30018,https://biocyc.org/gene?orgid=ECOLI&id=EG30018
2997,ydeS,G6794,https://biocyc.org/gene?orgid=ECOLI&id=G6794
2998,ivy,G6104,https://biocyc.org/gene?orgid=ECOLI&id=G6104
2999,ppdA,EG12081,https://biocyc.org/gene?orgid=ECOLI&id=EG12081
3000,yfhL,G7346,https://biocyc.org/gene?orgid=ECOLI&id=G7346
3001,bacA,EG11665,https://biocyc.org/gene?orgid=ECOLI&id=EG11665
3002,elfD,G6481,https://biocyc.org/gene?orgid=ECOLI&id=G6481
3003,insB5,G7029,https://biocyc.org/gene?orgid=ECOLI&id=G7029
3004,tyrV,EG30108,https://biocyc.org/gene?orgid=ECOLI&id=EG30108
3005,ybgA,EG11108,https://biocyc.org/gene?orgid=ECOLI&id=EG11108
3006,msrB,EG12394,https://biocyc.org/gene?orgid=ECOLI&id=EG12394
3007,yqhA,G7559,https://biocyc.org/gene?orgid=ECOLI&id=G7559
3008,proK,EG30066,https://biocyc.org/gene?orgid=ECOLI&id=EG30066
3009,gatA,EG12414,https://biocyc.org/gene?orgid=ECOLI&id=EG12414
3010,yadV,EG11973,https://biocyc.org/gene?orgid=ECOLI&id=EG11973
3011,insF3,G6297,https://biocyc.org/gene?orgid=ECOLI&id=G6297
3012,leuT,EG30049,https://biocyc.org/gene?orgid=ECOLI&id=EG30049
3013,srlD,EG10971,https://biocyc.org/gene?orgid=ECOLI&id=EG10971
3014,fkpB,EG11080,https://biocyc.org/gene?orgid=ECOLI&id=EG11080
3015,pfkB,EG10700,https://biocyc.org/gene?orgid=ECOLI&id=EG10700
3016,gltU,EG30033,https://biocyc.org/gene?orgid=ECOLI&id=EG30033
3017,yfgO,G7310,https://biocyc.org/gene?orgid=ECOLI&id=G7310
3018,fkpA,G7716,https://biocyc.org/gene?orgid=ECOLI&id=G7716
3019,insB1,G6085,https://biocyc.org/gene?orgid=ECOLI&id=G6085
3020,argV,EG30015,https://biocyc.org/gene?orgid=ECOLI&id=EG30015
3021,ygcP,G7434,https://biocyc.org/gene?orgid=ECOLI&id=G7434
3022,djlC,G6356,https://biocyc.org/gene?orgid=ECOLI&id=G6356
3023,yedI,EG12709,https://biocyc.org/gene?orgid=ECOLI&id=EG12709
3024,cmoB,G7021,https://biocyc.org/gene?orgid=ECOLI&id=G7021
